Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2017-08-08 00:00:00+02:00,29.47111027116341,29.653955178172207,29.41293292264747,29.59162139892578,3171354,0.0,0.0,0.0,False
2017-08-09 00:00:00+02:00,29.367227390584684,29.41709505773736,29.05556160434419,29.18022918701172,3042507,0.0,0.0,0.0,False
2017-08-10 00:00:00+02:00,29.1012724532716,29.176072367792532,28.810385658150352,28.86440658569336,1400088,0.0,0.0,0.0,False
2017-08-11 00:00:00+02:00,28.66909568646504,28.77298428109537,28.540274843660494,28.65662956237793,875361,0.0,0.0,0.0,False
2017-08-14 00:00:00+02:00,28.80207392766364,29.109586460801015,28.78960780315804,29.030630111694336,370930,0.0,0.0,0.0,False
2017-08-15 00:00:00+02:00,29.180222855365734,29.23008734127028,29.063868161018274,29.138668060302734,551858,0.0,0.0,0.0,False
2017-08-16 00:00:00+02:00,29.271649647580304,29.41293660583209,29.271649647580304,29.30489158630371,305583,0.0,0.0,0.0,False
2017-08-17 00:00:00+02:00,29.209315991640445,29.292425594464184,29.06387260148484,29.130359649658203,350299,0.0,0.0,0.0,False
2017-08-18 00:00:00+02:00,28.839472019918116,29.00984765181703,28.77713823442221,28.99322509765625,556860,0.0,0.0,0.0,False
2017-08-21 00:00:00+02:00,28.872720463156345,28.951673641504414,28.685719085069206,28.793764114379883,351165,0.0,0.0,0.0,False
2017-08-22 00:00:00+02:00,28.980751000086652,29.08879598718724,28.89348499257635,29.080486297607422,360343,0.0,0.0,0.0,False
2017-08-23 00:00:00+02:00,29.043088016346893,29.138666894552852,28.864399551339897,28.939199447631836,697909,0.0,0.0,0.0,False
2017-08-24 00:00:00+02:00,29.00984639812686,29.113734979321045,28.972448030702346,28.976604461669922,296894,0.0,0.0,0.0,False
2017-08-25 00:00:00+02:00,29.001540229797694,29.105428823612517,28.876872649048593,28.947519302368164,405570,0.0,0.0,0.0,False
2017-08-28 00:00:00+02:00,28.7854515829712,28.935051418994178,28.702341972037736,28.772985458374023,387418,0.0,0.0,0.0,False
2017-08-29 00:00:00+02:00,28.531960478616984,28.57351527557834,28.29093821764221,28.536113739013672,3098652,0.0,0.0,0.0,False
2017-08-30 00:00:00+02:00,28.68987467356243,28.718963353241787,28.59014251043724,28.65662956237793,504181,0.0,0.0,0.0,False
2017-08-31 00:00:00+02:00,28.822848965814927,28.935047241419017,28.748049058602874,28.810382843017578,458662,0.0,0.0,0.0,False
2017-09-01 00:00:00+02:00,28.976605713923504,29.076337868460136,28.94336060560195,28.99322509765625,589359,0.0,0.0,0.0,False
2017-09-04 00:00:00+02:00,28.797920800573397,28.930898079966486,28.797920800573397,28.87272071838379,147379,0.0,0.0,0.0,False
2017-09-05 00:00:00+02:00,28.905958564749216,29.005693887983934,28.748049058602874,28.810382843017578,487440,0.0,0.0,0.0,False
2017-09-06 00:00:00+02:00,28.62338078929622,28.97244807121934,28.615071097777335,28.910114288330078,760757,0.0,0.0,0.0,False
2017-09-07 00:00:00+02:00,29.018160503282513,29.184382874400224,28.951670286664218,29.00984764099121,1232818,0.0,0.0,0.0,False
2017-09-08 00:00:00+02:00,28.905959055346145,29.04724918044601,28.897649363482873,29.00984764099121,351178,0.0,0.0,0.0,False
2017-09-11 00:00:00+02:00,29.209316731634253,29.421250345760512,29.209316731634253,29.408781051635742,784554,0.0,0.0,0.0,False
2017-09-12 00:00:00+02:00,29.504353181312727,29.620707869688943,29.479420939639958,29.545907974243164,312620,0.0,0.0,0.0,False
2017-09-13 00:00:00+02:00,29.516826863188534,29.687205679403338,29.496051046615115,29.6290283203125,1025751,0.0,0.0,0.0,False
2017-09-14 00:00:00+02:00,29.587465556947006,29.69966699590878,29.537601068899797,29.66642189025879,576025,0.0,0.0,0.0,False
2017-09-15 00:00:00+02:00,29.64061346128417,29.720846579771234,29.526593059595324,29.56037712097168,444104,0.569437,0.0,0.0,False
2017-09-18 00:00:00+02:00,29.712397170054498,29.767293844174233,29.64905287110103,29.695505142211914,319373,0.0,0.0,0.0,False
2017-09-19 00:00:00+02:00,29.657504876876843,29.716625372146595,29.63216522045741,29.68706512451172,350449,0.0,0.0,0.0,False
2017-09-20 00:00:00+02:00,29.682837475214633,29.733513559678688,29.640609015740388,29.678613662719727,929906,0.0,0.0,0.0,False
2017-09-21 00:00:00+02:00,29.79686015336668,29.872872683220187,29.77574753063409,29.817975997924805,2123310,0.0,0.0,0.0,False
2017-09-22 00:00:00+02:00,29.817971612139118,29.919320563095006,29.80107958334229,29.826416015625,655655,0.0,0.0,0.0,False
2017-09-25 00:00:00+02:00,29.771515682644857,29.881312245429346,29.754623655922266,29.796852111816406,1037396,0.0,0.0,0.0,False
2017-09-26 00:00:00+02:00,29.72928888984567,29.83908545877232,29.69550483451057,29.75462532043457,5273426,0.0,0.0,0.0,False
2017-09-27 00:00:00+02:00,29.847531412512698,29.995332635002164,29.822194980607364,29.92354393005371,370837,0.0,0.0,0.0,False
2017-09-28 00:00:00+02:00,29.957330937855875,30.029119649875312,29.94888331183869,29.99955940246582,281607,0.0,0.0,0.0,False
2017-09-29 00:00:00+02:00,30.04177944516873,30.25714874267578,29.982658966923566,30.25714874267578,170050,0.0,0.0,0.0,False
2017-10-02 00:00:00+02:00,30.25293206684481,30.33738899230957,30.21492741693322,30.33738899230957,159818,0.0,0.0,0.0,False
2017-10-03 00:00:00+02:00,30.33738899230957,30.33738899230957,30.33738899230957,30.33738899230957,0,0.0,0.0,0.0,False
2017-10-04 00:00:00+02:00,30.36694529734155,30.3796135109906,30.176912427132592,30.25714874267578,692851,0.0,0.0,0.0,False
2017-10-05 00:00:00+02:00,30.22759385978911,30.426071166992188,30.22759385978911,30.426071166992188,273123,0.0,0.0,0.0,False
2017-10-06 00:00:00+02:00,30.392289308400617,30.409181338089205,30.278268913458948,30.358505249023438,356109,0.0,0.0,0.0,False
2017-10-09 00:00:00+02:00,30.413407518242423,30.459859802966314,30.337394981587494,30.39651870727539,195004,0.0,0.0,0.0,False
2017-10-10 00:00:00+02:00,30.328941499187692,30.3796175823998,30.2360369575446,30.299381256103516,257595,0.0,0.0,0.0,False
2017-10-11 00:00:00+02:00,30.366948905455363,30.400729738591746,30.248704713091172,30.3880615234375,149027,0.0,0.0,0.0,False
2017-10-12 00:00:00+02:00,30.366949475647925,30.37961769104004,30.286713149064706,30.37961769104004,120045,0.0,0.0,0.0,False
2017-10-13 00:00:00+02:00,30.400730309418606,30.47252223301537,30.32049720466026,30.37961769104004,485047,0.0,0.0,0.0,False
2017-10-16 00:00:00+02:00,30.371169495956902,30.42606939072505,30.32471722584146,30.3880615234375,188967,0.0,0.0,0.0,False
2017-10-17 00:00:00+02:00,30.40496006008599,30.493640806975513,30.307831686735273,30.41340446472168,602342,0.0,0.0,0.0,False
2017-10-18 00:00:00+02:00,30.42184988904362,30.54853528036167,30.400734046244647,30.48097038269043,373209,0.0,0.0,0.0,False
2017-10-19 00:00:00+02:00,30.43029411674435,30.455633772321345,30.210704173303625,30.32894515991211,1229722,0.0,0.0,0.0,False
2017-10-20 00:00:00+02:00,30.44718543702288,30.44718543702288,30.328944453169715,30.375396728515625,139555,0.0,0.0,0.0,False
2017-10-23 00:00:00+02:00,30.37962403599595,30.535869687564634,30.303611505942747,30.434520721435547,3418958,0.0,0.0,0.0,False
2017-10-24 00:00:00+02:00,30.438744534723376,30.55698553217824,30.39651606732172,30.434520721435547,1855336,0.0,0.0,0.0,False
2017-10-25 00:00:00+02:00,30.455630803228573,30.54431153453953,30.21070122808882,30.2529296875,527083,0.0,0.0,0.0,False
2017-10-26 00:00:00+02:00,30.244489376897537,30.671001063036535,30.21070531606711,30.666780471801758,729756,0.0,0.0,0.0,False
2017-10-27 00:00:00+02:00,30.785019706871804,30.94548915392492,30.738567431335998,30.81035614013672,5168228,0.0,0.0,0.0,False
2017-10-30 00:00:00+01:00,30.835699491126714,30.932827876807465,30.806139238410996,30.856815338134766,669035,0.0,0.0,0.0,False
2017-10-31 00:00:00+01:00,30.856815338134766,30.856815338134766,30.856815338134766,30.856815338134766,0,0.0,0.0,0.0,False
2017-11-01 00:00:00+01:00,31.139728029544678,31.266416579997724,31.127059818864108,31.165067672729492,740252,0.0,0.0,0.0,False
2017-11-02 00:00:00+01:00,31.15663408310364,31.190418141349635,30.991940826435822,31.11018180847168,1156715,0.0,0.0,0.0,False
2017-11-03 00:00:00+01:00,31.084848816447217,31.135524909425488,31.000391883308907,31.10596466064453,603851,0.0,0.0,0.0,False
2017-11-06 00:00:00+01:00,31.021497595922316,31.07639426805193,30.953932708826237,31.059505462646484,430635,0.0,0.0,0.0,False
2017-11-07 00:00:00+01:00,31.13974482319308,31.16086066693091,30.8314741243034,30.85258674621582,316825,0.0,0.0,0.0,False
2017-11-08 00:00:00+01:00,30.911699506280495,30.920147130391623,30.687885794704737,30.780790328979492,746097,0.0,0.0,0.0,False
2017-11-09 00:00:00+01:00,30.793465018836844,30.84836492163017,30.40918180840996,30.442962646484375,2795920,0.0,0.0,0.0,False
2017-11-10 00:00:00+01:00,30.47674037544038,30.49785621394761,30.248702851225662,30.278263092041016,648291,0.0,0.0,0.0,False
2017-11-13 00:00:00+01:00,30.36272880452844,30.36272880452844,29.885537829890147,30.13469123840332,814762,0.0,0.0,0.0,False
2017-11-14 00:00:00+01:00,30.168470308295685,30.252927220230184,29.90242491423514,29.978437423706055,669198,0.0,0.0,0.0,False
2017-11-15 00:00:00+01:00,29.84330775504329,29.94043611422696,29.678614503152538,29.893983840942383,1517782,0.0,0.0,0.0,False
2017-11-16 00:00:00+01:00,30.037558414186957,30.15580260344862,29.974217340077686,30.07134246826172,818440,0.0,0.0,0.0,False
2017-11-17 00:00:00+01:00,30.04600792941273,30.113572819989386,29.86442265461464,29.89820671081543,485333,0.0,0.0,0.0,False
2017-11-20 00:00:00+01:00,29.83063458598074,30.075564127754312,29.805298158150542,30.029111862182617,709345,0.0,0.0,0.0,False
2017-11-21 00:00:00+01:00,29.97845060077055,30.28250077229984,29.953114160418473,30.198043823242188,1035443,0.0,0.0,0.0,False
2017-11-22 00:00:00+01:00,30.206481785041984,30.32472277722711,30.033344109863872,30.062904357910156,759158,0.0,0.0,0.0,False
2017-11-23 00:00:00+01:00,29.944661544211655,30.189587918056972,29.89398545557545,30.13469123840332,317648,0.0,0.0,0.0,False
2017-11-24 00:00:00+01:00,30.155801446855307,30.36272313193369,30.09245715335081,30.20647430419922,376492,0.0,0.0,0.0,False
2017-11-27 00:00:00+01:00,30.109356243612076,30.32472238149936,30.050235748291016,30.050235748291016,227957,0.0,0.0,0.0,False
2017-11-28 00:00:00+01:00,30.143138426525443,30.248711204566852,30.003784808098168,30.240266799926758,463639,0.0,0.0,0.0,False
2017-11-29 00:00:00+01:00,30.43028810818416,30.523192642696596,30.23603463685117,30.278263092041016,311158,0.0,0.0,0.0,False
2017-11-30 00:00:00+01:00,30.299384499189483,30.480969789521048,30.13469123840332,30.13469123840332,224143,0.0,0.0,0.0,False
2017-12-01 00:00:00+01:00,30.12201375412068,30.147350179730974,29.67438316345215,29.67438316345215,2006601,0.0,0.0,0.0,False
2017-12-04 00:00:00+01:00,30.00377808600345,30.22336799752908,29.965770219074628,30.164247512817383,1283368,0.0,0.0,0.0,False
2017-12-05 00:00:00+01:00,30.143140955193694,30.210709085284638,29.970003260030754,30.11358070373535,573628,0.0,0.0,0.0,False
2017-12-06 00:00:00+01:00,29.834866388578376,30.079795995951546,29.79685851482892,30.050235748291016,5826085,0.0,0.0,0.0,False
2017-12-07 00:00:00+01:00,30.067122157870134,30.19381076449315,30.016449292681006,30.13046646118164,602766,0.0,0.0,0.0,False
2017-12-08 00:00:00+01:00,30.32894095071342,30.45140573322602,30.269820465614206,30.316272735595703,727152,0.0,0.0,0.0,False
2017-12-11 00:00:00+01:00,30.358510841449707,30.36695846876278,30.18537314344164,30.214933395385742,599591,0.0,0.0,0.0,False
2017-12-12 00:00:00+01:00,30.25715113526366,30.35427626213614,30.11357051829716,30.34160804748535,1044063,0.0,0.0,0.0,False
2017-12-13 00:00:00+01:00,30.35428702779317,30.38384727973727,30.214933395385742,30.214933395385742,474642,0.0,0.0,0.0,False
2017-12-14 00:00:00+01:00,30.18536218189943,30.214922423108995,30.007997512817383,30.007997512817383,664415,0.0,0.0,0.0,False
2017-12-15 00:00:00+01:00,29.943130236170504,30.061649322509766,29.87963694580222,30.061649322509766,763060,0.083367,0.0,0.0,False
2017-12-18 00:00:00+01:00,30.2690591927236,30.484931846257748,30.256361181268968,30.442604064941406,1012670,0.0,0.0,0.0,False
2017-12-19 00:00:00+01:00,30.459529888134316,30.501857661202845,30.23095603828175,30.25635528564453,745099,0.0,0.0,0.0,False
2017-12-20 00:00:00+01:00,30.239432109931087,30.264828135097034,29.93043314299907,29.98969268798828,1027960,0.0,0.0,0.0,False
2017-12-21 00:00:00+01:00,29.896572156976166,30.18017512277821,29.833082088680374,30.13361358642578,1179361,0.0,0.0,0.0,False
2017-12-22 00:00:00+01:00,30.03201114401265,30.078572661955153,29.943121854141136,29.97275161743164,756388,0.0,0.0,0.0,False
2017-12-27 00:00:00+01:00,30.04471947983993,30.112443285045067,29.879635640333884,29.96429443359375,1128533,0.0,0.0,0.0,False
2017-12-28 00:00:00+01:00,29.93042531376888,29.943123323030296,29.651059421811272,29.706085205078125,1037063,0.0,0.0,0.0,False
2017-12-29 00:00:00+01:00,29.70609487592849,29.714559141724266,29.570644017373628,29.646835327148438,473944,0.0,0.0,0.0,False
2018-01-02 00:00:00+01:00,29.588601226737122,29.588601226737122,29.266662778181207,29.453048706054688,743574,0.026271,0.0,0.0,False
2018-01-03 00:00:00+01:00,29.503877378687225,29.707204511168975,29.45304397965354,29.62672233581543,697117,0.0,0.0,0.0,False
2018-01-04 00:00:00+01:00,29.825816053006974,30.236707246335158,29.804634661922627,30.118099212646484,833553,0.0,0.0,0.0,False
2018-01-05 00:00:00+01:00,30.24094333755081,30.456981239716864,30.24094333755081,30.44003677368164,940543,0.0,0.0,0.0,False
2018-01-08 00:00:00+01:00,30.57559884258256,30.58830638813078,30.47393524636936,30.541709899902344,380569,0.0,0.0,0.0,False
2018-01-09 00:00:00+01:00,30.567126770074413,30.656082816511613,30.533237829004822,30.605249404907227,853567,0.0,0.0,0.0,False
2018-01-10 00:00:00+01:00,30.541704130182598,30.60524507774744,30.38920714875771,30.495107650756836,765878,0.0,0.0,0.0,False
2018-01-11 00:00:00+01:00,30.55017788435288,30.558648502482434,30.32566610608431,30.401914596557617,889468,0.0,0.0,0.0,False
2018-01-12 00:00:00+01:00,30.45698585357591,30.55017881497401,30.41038937287686,30.52899742126465,793985,0.0,0.0,0.0,False
2018-01-15 00:00:00+01:00,30.520529912485827,30.609485957840025,30.448515105632872,30.53323745727539,417984,0.0,0.0,0.0,False
2018-01-16 00:00:00+01:00,30.58830522397048,30.736565302769485,30.51205672175566,30.584068298339844,848959,0.0,0.0,0.0,False
2018-01-17 00:00:00+01:00,30.524756966642848,30.613712992647887,30.431564016020456,30.5078125,565641,0.0,0.0,0.0,False
2018-01-18 00:00:00+01:00,30.63066598949233,30.63066598949233,30.461227739530827,30.588306427001953,542893,0.0,0.0,0.0,False
2018-01-19 00:00:00+01:00,30.61372059966059,30.863647504962195,30.60524998014763,30.80858039855957,317227,0.0,0.0,0.0,False
2018-01-22 00:00:00+01:00,30.829757113475722,30.97378349304199,30.795868173362813,30.973783493041992,872632,0.0,0.0,0.0,False
2018-01-23 00:00:00+01:00,31.109339390281107,31.147462028165762,30.935660977266412,31.01190948486328,615133,0.0,0.0,0.0,False
2018-01-24 00:00:00+01:00,31.007669364107134,31.037321378904792,30.80010526052353,30.81281280517578,490327,0.0,0.0,0.0,False
2018-01-25 00:00:00+01:00,30.791632812179806,30.914477789565957,30.541705932166035,30.70267677307129,1666832,0.0,0.0,0.0,False
2018-01-26 00:00:00+01:00,30.711144296395318,30.867878196262122,30.689962904149876,30.800100326538086,720554,0.0,0.0,0.0,False
2018-01-29 00:00:00+01:00,30.85093833904842,30.85093833904842,30.719619504791112,30.787397384643555,509196,0.0,0.0,0.0,False
2018-01-30 00:00:00+01:00,30.651838850550938,30.702672250479484,30.444274789872512,30.5078125,1387749,0.0,0.0,0.0,False
2018-01-31 00:00:00+01:00,30.562880291107348,30.60947676255604,30.43156149346727,30.503576278686523,534517,0.0,0.0,0.0,False
2018-02-01 00:00:00+01:00,30.664552809224684,30.766216398528627,30.19011733942756,30.253658294677734,752644,0.0,0.0,0.0,False
2018-02-02 00:00:00+01:00,30.156236074944008,30.156236074944008,29.804645538330078,29.804645538330078,2799318,0.0,0.0,0.0,False
2018-02-05 00:00:00+01:00,29.520830781925987,29.677561487364184,29.406456407432056,29.42340087890625,1480333,0.0,0.0,0.0,False
2018-02-06 00:00:00+01:00,28.82611750337395,29.105693143897117,28.58889818482122,28.75410270690918,8294263,0.0,0.0,0.0,False
2018-02-07 00:00:00+01:00,28.89813315305051,29.313261363503397,28.800703256900075,29.23701286315918,4440342,0.0,0.0,0.0,False
2018-02-08 00:00:00+01:00,29.10145885214502,29.12264024687358,28.410988690476895,28.546541213989258,2116207,0.0,0.0,0.0,False
2018-02-09 00:00:00+01:00,28.521125431110164,28.56348498770848,27.957733956054227,28.148353576660156,3903291,0.0,0.0,0.0,False
2018-02-12 00:00:00+01:00,28.381333950546196,28.631257578833853,28.37709702564208,28.512649536132812,2403067,0.0,0.0,0.0,False
2018-02-13 00:00:00+01:00,28.487237423100275,28.538070831773975,28.275436401367188,28.275436401367188,982102,0.0,0.0,0.0,False
2018-02-14 00:00:00+01:00,28.4364010469926,28.614316342870943,28.080576918889474,28.512649536132812,2980212,0.0,0.0,0.0,False
2018-02-15 00:00:00+01:00,28.72868653278352,28.90236489814825,28.555011399245462,28.68632698059082,3669795,0.0,0.0,0.0,False
2018-02-16 00:00:00+01:00,28.864238391934855,29.033679828734464,28.813404991346992,28.995553970336914,671939,0.0,0.0,0.0,False
2018-02-19 00:00:00+01:00,29.050622753566387,29.05909337063477,28.78798837887651,28.80916976928711,397506,0.0,0.0,0.0,False
2018-02-20 00:00:00+01:00,28.87695439316508,29.076047897338867,28.766820174035892,29.076047897338867,690519,0.0,0.0,0.0,False
2018-02-21 00:00:00+01:00,28.95743374787703,29.033682239175846,28.8049367652794,29.004030227661133,757720,0.0,0.0,0.0,False
2018-02-22 00:00:00+01:00,28.800700667411434,29.088750172610084,28.715981555458225,29.037919998168945,393421,0.0,0.0,0.0,False
2018-02-23 00:00:00+01:00,29.05062560005293,29.126874088445195,28.965903261935548,29.092985153198242,633957,0.0,0.0,0.0,False
2018-02-26 00:00:00+01:00,29.2793747040701,29.34714935116029,29.20735989976364,29.30902671813965,574843,0.0,0.0,0.0,False
2018-02-27 00:00:00+01:00,29.36833482387081,29.37680544399799,29.16500439071491,29.241252899169922,567881,0.0,0.0,0.0,False
2018-02-28 00:00:00+01:00,29.135351142231524,29.279377532932575,29.03792447165879,29.088754653930664,772738,0.0,0.0,0.0,False
2018-03-01 00:00:00+01:00,29.03368086890822,29.0421514867297,28.643967812585704,28.758338928222656,1062154,0.0,0.0,0.0,False
2018-03-02 00:00:00+01:00,28.457581501532243,28.508414903225496,28.03821644099958,28.127172470092773,1649814,0.0,0.0,0.0,False
2018-03-05 00:00:00+01:00,28.02127296476131,28.419456647380507,28.012799114932747,28.402515411376953,1042483,0.0,0.0,0.0,False
2018-03-06 00:00:00+01:00,28.627023954432055,28.677854126096285,28.402515411376953,28.402515411376953,921926,0.0,0.0,0.0,False
2018-03-07 00:00:00+01:00,28.31355576227637,28.622786640277948,28.228836656103553,28.588897705078125,983567,0.0,0.0,0.0,False
2018-03-08 00:00:00+01:00,28.584664635290956,28.936251842218,28.5465387744032,28.893892288208008,881776,0.0,0.0,0.0,False
2018-03-09 00:00:00+01:00,28.86847733281335,29.059096942634365,28.792228842519577,28.932018280029297,974708,0.0,0.0,0.0,False
2018-03-12 00:00:00+01:00,29.097225517669344,29.122640606195525,28.91083958360501,29.020977020263672,942824,0.0,0.0,0.0,False
2018-03-13 00:00:00+01:00,29.054860909411094,29.15229079570942,28.622788272369867,28.71174430847168,717921,0.0,0.0,0.0,False
2018-03-14 00:00:00+01:00,28.741395616097957,28.893892597628433,28.622787570869104,28.715980529785156,1509568,0.0,0.0,0.0,False
2018-03-15 00:00:00+01:00,28.796465637167714,28.915073681126408,28.67362066825998,28.893892288208008,472420,0.0,0.0,0.0,False
2018-03-16 00:00:00+01:00,28.953192340398306,29.16499331323491,28.91083279219626,29.109926223754883,1408892,0.0,0.0,0.0,False
2018-03-19 00:00:00+01:00,28.999801932452566,29.025217026506287,28.656685235416024,28.728696823120117,755824,0.0,0.0,0.0,False
2018-03-20 00:00:00+01:00,28.77952265423518,28.898130704314102,28.631259359809544,28.876949310302734,674620,0.0,0.0,0.0,False
2018-03-21 00:00:00+01:00,28.919308150943234,28.927782001068906,28.669384513293256,28.779521942138672,507886,0.0,0.0,0.0,False
2018-03-22 00:00:00+01:00,28.567724103261718,28.720221104169518,28.089051704701628,28.326271057128906,997495,0.0,0.0,0.0,False
2018-03-23 00:00:00+01:00,28.093289130584104,28.127178071795466,27.75017248834417,27.885725021362305,1555824,0.0,0.0,0.0,False
2018-03-26 00:00:00+02:00,27.978916741164923,28.09328787284874,27.606144868183545,27.733226776123047,1008056,0.0,0.0,0.0,False
2018-03-27 00:00:00+02:00,28.20342473771458,28.245784295557744,28.000094335509445,28.08057975769043,3572694,0.0,0.0,0.0,False
2018-03-28 00:00:00+02:00,27.894188299327325,28.22036361694336,27.65697223693491,28.22036361694336,534721,0.0,0.0,0.0,False
2018-03-29 00:00:00+02:00,28.28814902164814,28.60585061125664,28.228844983467436,28.47453498840332,934454,0.0,0.0,0.0,False
2018-04-03 00:00:00+02:00,28.309327206620654,28.427935269517434,28.13988573169926,28.33050537109375,795640,0.0,0.0,0.0,False
2018-04-04 00:00:00+02:00,28.33897510774318,28.33897510774318,27.9280806410614,28.250019073486328,463372,0.0,0.0,0.0,False
2018-04-05 00:00:00+02:00,28.749870410633285,29.063335002154773,28.686329460936875,29.046390533447266,1292888,0.0,0.0,0.0,False
2018-04-06 00:00:00+02:00,28.91507949192415,29.020980014144385,28.82612344107845,28.885427474975586,513918,0.0,0.0,0.0,False
2018-04-09 00:00:00+02:00,28.978608220544274,29.11416070250008,28.859996970985108,28.999786376953125,395853,0.0,0.0,0.0,False
2018-04-10 00:00:00+02:00,29.14805793762207,29.211598895654035,29.054864963418844,29.14805793762207,343004,0.0,0.0,0.0,False
2018-04-11 00:00:00+02:00,29.076034850042397,29.11839439468619,28.92777482787606,28.999786376953125,343785,0.0,0.0,0.0,False
2018-04-12 00:00:00+02:00,29.020972905874853,29.23700759137377,28.948958112215212,29.198884963989258,466540,0.0,0.0,0.0,False
2018-04-13 00:00:00+02:00,29.224296205883462,29.402211472428473,29.17769973510099,29.253948211669922,549722,0.0,0.0,0.0,False
2018-04-16 00:00:00+02:00,29.292081327296355,29.313259489921695,29.152291880295504,29.181943893432617,219637,0.0,0.0,0.0,False
2018-04-17 00:00:00+02:00,29.27514127978201,29.597079779486645,29.245489262166288,29.533538818359375,440719,0.0,0.0,0.0,False
2018-04-18 00:00:00+02:00,29.58860471743177,29.669090147022718,29.533537610348567,29.630964279174805,694122,0.0,0.0,0.0,False
2018-04-19 00:00:00+02:00,29.66484724007656,29.66484724007656,29.5377685804699,29.59707260131836,323693,0.0,0.0,0.0,False
2018-04-20 00:00:00+02:00,29.626732613701506,29.758048233643777,29.550484104612657,29.669092178344727,575921,0.0,0.0,0.0,False
2018-04-23 00:00:00+02:00,29.656377565477705,29.834289633682108,29.571655224551666,29.82581901550293,989541,0.0,0.0,0.0,False
2018-04-24 00:00:00+02:00,29.834283068176926,29.923239082702953,29.669078579510572,29.79192352294922,907781,0.0,0.0,0.0,False
2018-04-25 00:00:00+02:00,29.61825258750652,29.698738005830126,29.453048057556874,29.605545043945312,1333114,0.0,0.0,0.0,False
2018-04-26 00:00:00+02:00,29.609778827791835,29.85546875,29.584360511539078,29.85546875,1131917,0.0,0.0,0.0,False
2018-04-27 00:00:00+02:00,29.88935629230466,29.99949371797704,29.830052270441104,29.965604782104492,699511,0.0,0.0,0.0,False
2018-04-30 00:00:00+02:00,29.98254931168902,30.1435201415012,29.965604843717905,30.11386489868164,637973,0.0,0.0,0.0,False
2018-05-02 00:00:00+02:00,30.139287986756397,30.32567070028419,30.11810659048338,30.287548065185547,2248933,0.0,0.0,0.0,False
2018-05-03 00:00:00+02:00,30.25365171283733,30.287540645841673,30.067269044966498,30.118099212646484,582135,0.0,0.0,0.0,False
2018-05-04 00:00:00+02:00,30.15623027140946,30.308727264404297,30.113867481934268,30.308727264404297,934132,0.0,0.0,0.0,False
2018-05-07 00:00:00+02:00,30.30872834357478,30.507818594792365,30.287546948083,30.478166580200195,515273,0.0,0.0,0.0,False
2018-05-08 00:00:00+02:00,30.45697961426676,30.4866316202893,30.283301270544538,30.418853759765625,1660105,0.0,0.0,0.0,False
2018-05-09 00:00:00+02:00,30.47393371597786,30.533237746776283,30.427337230089485,30.512056350708008,1600278,0.0,0.0,0.0,False
2018-05-10 00:00:00+02:00,30.537471811884824,30.6052496946657,30.41886374884562,30.584068298339844,365105,0.0,0.0,0.0,False
2018-05-11 00:00:00+02:00,30.613715087152123,30.622188936966584,30.51205151216605,30.59253692626953,780507,0.0,0.0,0.0,False
2018-05-14 00:00:00+02:00,30.579829669595924,30.613715373690592,30.486636711725264,30.57135581970215,772442,0.0,0.0,0.0,False
2018-05-15 00:00:00+02:00,30.512052998966677,30.62642735424771,30.47393036842429,30.575593948364258,1837953,0.0,0.0,0.0,False
2018-05-16 00:00:00+02:00,30.554412138054428,30.60100861818891,30.45698548455643,30.55864906311035,1952778,0.0,0.0,0.0,False
2018-05-17 00:00:00+02:00,30.558644234111725,30.795860290527344,30.558644234111725,30.795860290527344,1060115,0.0,0.0,0.0,False
2018-05-18 00:00:00+02:00,30.7408035539133,30.880593019305945,30.6518475027982,30.72809600830078,1304938,0.0,0.0,0.0,False
2018-05-21 00:00:00+02:00,30.72809600830078,30.72809600830078,30.72809600830078,30.72809600830078,0,0.0,0.0,0.0,False
2018-05-22 00:00:00+02:00,30.84246216926929,30.944128981404155,30.75774305765052,30.872114181518555,867800,0.0,0.0,0.0,False
2018-05-23 00:00:00+02:00,30.7535085624573,30.770453032485282,30.368032372759117,30.478166580200195,1668353,0.0,0.0,0.0,False
2018-05-24 00:00:00+02:00,30.490877687792338,30.647608381556022,30.185883687630135,30.300254821777344,1035704,0.0,0.0,0.0,False
2018-05-25 00:00:00+02:00,30.410392220051207,30.56288921992074,30.06727558625838,30.253658294677734,465763,0.0,0.0,0.0,False
2018-05-28 00:00:00+02:00,30.456990512569483,30.533239017029185,29.94443237830106,30.01220703125,461973,0.0,0.0,0.0,False
2018-05-29 00:00:00+02:00,29.79616724698006,29.821585568135443,29.30479053961469,29.55471420288086,1325899,0.0,0.0,0.0,False
2018-05-30 00:00:00+02:00,29.65214699234814,29.774991989135742,29.457290414217727,29.774991989135742,1898724,0.0,0.0,0.0,False
2018-05-31 00:00:00+02:00,29.82581913657528,29.872412384490172,29.338676177710358,29.46152114868164,2399253,0.0,0.0,0.0,False
2018-06-01 00:00:00+02:00,29.74533727821099,30.007968487994408,29.7199221887035,29.889360427856445,1432595,0.0,0.0,0.0,False
2018-06-04 00:00:00+02:00,30.147749567582082,30.147749567582082,29.961366909933616,29.99525260925293,874182,0.0,0.0,0.0,False
2018-06-05 00:00:00+02:00,29.965601781569337,30.26212509302226,29.8978271484375,29.8978271484375,1052762,0.0,0.0,0.0,False
